customerID,gender,SeniorCitizen,Partner,Dependents,Full Name,Email Address,Home Address,Social Security Number,Credit Card Number,Marketing Segment
7526-BEZQB,Male,0,No,No,LQBTlBLzLr,dBPQlViaOW@example.com,bVVfBJJdmJDhNzU St,ICF-px-Yerd,FinVpupnANyYYiyl,DfNVBOLZPx
1474-JUWSM,Female,0,Yes,No,gTkrjEEREM,bTCRqyHZWq@example.com,BoLLzFPSUhEIYba St,kFh-OZ-iKom,bTmCHqRyxYobrvYs,sjsrolPBFL
3530-CRZSB,Female,0,No,No,McKDSCmLqY,HElFlBpFJf@example.com,NXlTEVHTbEkqNXW St,VPJ-JP-rRoG,gCtYBuUxIVBuWWtB,MsKKVErrjK
8498-XXGWA,Female,0,Yes,No,NRQbHxCfiv,MKdixTVLWS@example.com,haJBZNBkxFHxYFE St,ZHe-Bb-qbCc,PBuoUmUqkimpgCfH,EWkIJaKmII
9617-INGJY,Male,0,No,No,tcuCBVmkyn,BQzzZVvYUK@example.com,oBXbfQHQvTDOVFo St,sRT-ma-IdrN,rSDrLkDQUQUGodbe,eLySkKigNi
0621-TSSMU,Male,0,Yes,No,GXUrxmsLDF,qCJNjeATSl@example.com,FVFPJjZfHVjMupO St,LhL-fz-LtoR,uNiZbTbslwRyUAxa,cfNWQWiQbf
7234-KMNRQ,Male,0,No,No,UBsOxrVdBt,zWFPGFqMop@example.com,wABRlOMUtwgzLfE St,acm-Uc-YqgN,SuWZoJiJQFGCCyhf,kGUEzGyPHU
7636-PEPNS,Female,0,Yes,Yes,NxFOOkKYFv,QmDpzoyPeY@example.com,rFaWAzyGIgSMPmv St,nLP-aJ-ZuQt,jqTTFKkHSHsSisBi,ptOgtFImko
4683-WYDOU,Male,0,Yes,No,oKRcYezxcE,TWvBwSWQtA@example.com,PRqtwTVvfAMyeml St,gjF-Gz-QeCf,OEwmPxqVxuBnPcAD,FvCBOEJKuo
9052-DHNKM,Male,0,No,No,EadAlBzLgP,VrFBzcPaGY@example.com,bHitsTelSrVlxAX St,TyG-ym-hGKP,pJdDWvZyNyibciGF,HALvSDZHZp
6794-HKIAJ,Male,0,No,No,QfrYntmmly,NiKEqAUUpS@example.com,UcyLGqKWhEGxoNW St,hKv-nd-ufKA,acLggcfyeEZiGZfJ,uxtvvTFYIt
5578-NKCXI,Female,0,Yes,Yes,swEBulaJdx,nZirIEbYre@example.com,XDxWBIGfvgyuoil St,hSa-tS-Zckr,runMeZHzHmvoumfx,eqtZiSUuJx
1642-HMARX,Female,0,Yes,No,aAJujIRXOi,zVhpArenGB@example.com,PUorDLiBpONNwHp St,aqR-sa-MuLZ,iSZzlmKSxHtnLrol,QmLDdzsAkT
3096-WPXBT,Female,0,Yes,Yes,CXaGiOWeJQ,CiFGBUjeEj@example.com,wHGnYinKrmrZXeZ St,HWZ-eN-MXeF,UysKtfBOdtImvUEt,gAxaEanvmU
8434-PNQZX,Female,0,No,No,BHhqheNros,cMBNCyCCrW@example.com,TLUXgSizelQJusA St,ViJ-EM-OExt,fdbVxQQoTklODwUc,kVuuMGgOvZ
5950-AAAGJ,Male,0,No,No,HODycYtUvr,wGuycpySoD@example.com,cOknaBNlMrrivzT St,ypU-RZ-xiTi,kXvZVxJQjxIbqnAQ,QMymvwGDnT
4299-OPXEJ,Female,0,No,No,MXuEMwtbbj,iXMxfOZipC@example.com,UGllIuVzlZFheyO St,vxD-ON-tCrW,aceZPTxhiSEgNRwO,FgAfNfRGVl
4951-UKAAQ,Female,0,No,No,giaPkQhUxL,aINytQfJmA@example.com,pcJleCXugrOOxRL St,WBT-LS-QRPG,FBYnAeAXAfvXwsjb,HIZWHQXsRB
9618-LFJRU,Female,0,No,No,yShsjYspdq,xTGsCpMhMv@example.com,nYocBdoSUitSDRs St,Bzp-si-dEal,nmOQtLlvgmzRHexA,TGCKxxyqXR
6693-DJWTY,Female,0,No,Yes,OGLFyqmYai,IIUFsivxOH@example.com,RIxdGrApccFLiUB St,Hgr-FW-ZqgK,BcxMNFVexUtGqDEs,DFMtisvDTf
0744-GKNGE,Female,0,Yes,Yes,NBBJIZzaOT,RBPTcdaByQ@example.com,cbqYZdkPFWDqPNO St,cIh-Xl-xGGI,dOcQnGrYmwLYiuaT,gIHoehfvVP
6447-EGDIV,Female,0,No,No,KAfdxGDErx,xphgWsPRSq@example.com,USluowUMAYEpoCr St,uWt-zD-aqxg,KdVpkXFyQpJSNMMn,SoTpOOsSDZ
1167-OYZJF,Female,1,Yes,No,PXFAnCrcBM,lpqOFoyKYh@example.com,XsUXoZkiXPvzXie St,Fuy-cn-Ihkc,cIXrIxLyINQwjvMG,JCixOxkzRr
2108-YKQTY,Female,0,No,No,PgxngKYDjh,pPYKIvllmn@example.com,qyVwqrJoxQMQZkQ St,RYw-PE-gUmt,RHKqKiAWmRCPlDeV,gEUamqouKi
4806-DXQCE,Female,1,Yes,No,ycUQXYrWWM,FMwJOiShuN@example.com,pWjyVSBkWpPhgna St,WJH-uJ-yekW,ejzHMmwzXIIIBFIJ,emXKXVHQvW
4918-QLLIW,Male,0,No,No,vcqDXaDPMC,iEnGpsTQVK@example.com,leTtUwANkqKZEGD St,lNy-cU-PWLe,futDiSpcLRgeaQCq,rBtevjOfrJ
7056-IMHCC,Male,1,Yes,No,RuRoEwVOGK,TGrheRQpLS@example.com,BYidBmuWoeXDfdH St,RNr-lZ-cXlt,rIqTTNgfBdMCMjXH,HoiJLSFSqh
4854-SSLTN,Male,0,Yes,Yes,sOrQHirvox,lNfjhZlLUj@example.com,muORCGSuhATayET St,Ncc-Jt-QBIj,LmcudhsSzfhPmpfX,OWYRotavzX
5294-DMSFH,Female,0,Yes,Yes,cMCxOfYnGN,IYQYzSpwMN@example.com,CLOHUddXRnBcIRr St,kzn-bq-sbQh,HZijWlCkbwqljKQm,NPcmJbuHWE
4837-PZTIC,Female,0,No,No,RrplhZZxxT,wOjNztPnDN@example.com,MshNHDNIlkgLTGF St,ljA-SJ-rwie,xlJOkWOgoxKHehRP,RjJEQOOvlF
1625-JAIIY,Female,0,Yes,Yes,HPWIBTGzKD,LvXPgJqLRY@example.com,SGoyggqdSDydPzC St,TdL-qj-BWQe,UqEEUbSZxpTwUArG,TZKQPMPmYU
0603-OLQDC,Male,0,No,Yes,jRIiYnYcji,KwuuEOxGvj@example.com,GYzddDoKcDeucDK St,Khu-pv-CgNx,QgRCFqUYzBWhrTRN,NrtygezEbz
3272-VUHPV,Female,0,Yes,Yes,bTmGBKwlMv,CkcoKSXWgN@example.com,bYXUKmpAcvwJgLE St,XkL-fy-KIVl,XNHKOXPsOVzHkEqW,VlbMYPsVlB
4176-FXYBO,Male,0,Yes,No,RsyPYObXEh,ZFQMLlzimO@example.com,kZsaHPgFmzgJhgC St,Pch-Gh-Vees,JbzSTIBbVekbAebB,iEKHgyEDJn
1063-DHQJF,Male,0,Yes,Yes,dJALUNEDFp,LqpnsvCmll@example.com,ymYGbGKIDVvotDv St,MNS-mr-WqqK,NvHGsVelZfaRIwEg,mMbszGLfsQ
8663-UPDGF,Female,0,No,No,raONEDfHNI,XGwewDkFhV@example.com,CGemCKaXlJedjoJ St,SEX-NV-oBFh,QGGWECRDoIBOHCwA,TOWlBwHozq
6719-FGEDO,Female,0,Yes,No,yoYXpuaWdD,rCCdyTxTTD@example.com,PuoUVXBQNBpInQJ St,Nve-zd-DOTY,ltqcxHOMkRbrwmll,QLLvfPuBGv
1837-YQUCE,Female,0,No,No,EcQBBYqKTG,AKeZzPMrEj@example.com,qBRUdgwqEJBYgoj St,CZK-Kj-jmNL,ctwcbAJTnipCPMva,kqyjMnbqlq
2947-DOMLJ,Male,0,No,Yes,zYszqMKHOa,gGEBsLkEuW@example.com,FTGokOsoGuJOvQF St,FnN-OV-WTzT,GqqtrLaUNgNjNDyJ,QBrINoBChg
4112-LUEIZ,Male,0,No,No,ODUlxqwRkG,zILfAwtpzh@example.com,AotmDmpWALMCyYH St,jOd-rE-eJYl,kTsJBXmeinwYqiyy,BFBPVecuLH
0369-ZGOVK,Female,0,Yes,Yes,rTbvtCOhZU,APvQkTFYTU@example.com,KbFuqBpCLUQBgHy St,ucP-Iz-qAkn,iDSPHXMxqxcgNrEk,nAntPzsQaP
4510-HIMLV,Male,0,No,No,zBDvIiNHxN,WCawDKPjpk@example.com,AAvWNpvYcAqBkFh St,uYl-zE-BiLO,iaYgZUTOfOrIHgkN,hSuSrvGGhW
9919-KNPOO,Female,0,Yes,No,PYHJzCOTpZ,ZsVHyaFCGw@example.com,TlpOSNNgOXCkxsv St,ofj-Ax-KGym,cytCLRJfLYUYxYwY,XKDIaZNCdE
8749-JMNKX,Male,1,Yes,No,YwbePnSqLj,yopYYjxfPf@example.com,MJeqgmOjmXrtAvN St,WhJ-ZO-sROt,cRvifdVHSAEIBdws,ZhowhFsulR
7872-BAAZR,Female,0,Yes,Yes,wqTfNTmYbk,pAllmDbjxC@example.com,MyYmRxJxEjbjkDi St,RPb-hL-buZi,XOsOhhNFXqJtabgu,CImdAvZsft
9391-LMANN,Male,0,No,Yes,AlJjhuKLap,DqFbjLSjxE@example.com,UKCeGVqNjpioKkC St,jSd-nY-JzOT,myRCXKFKEDDHSnpq,cuuPWdxvVo
2430-USGXP,Male,0,Yes,No,AeQeizvkuM,RPwbPuQcEl@example.com,uPEDapupBzkuiti St,RRu-sw-OXAJ,EKLClqNGzpAFYVpl,cOTuDRTfpO
8174-TBVCF,Female,0,Yes,No,GrJqMLVgvK,OTuTneFGWO@example.com,vbondCScicXIBPW St,IBF-ah-pIDc,PTTCfXFXxCAcLQXQ,ioMZvKSQBQ
1698-XFZCI,Male,0,No,No,RrSlbmrtXl,JqawZQvmQg@example.com,aFaRetOTAwCsXoS St,JXG-uY-fPph,ImZGHiziNmxvOoOV,rsiJYYiwsn
1877-HKBQX,Female,0,No,No,cvvqVXOROH,vfKctOGLdX@example.com,bEkYccDYyIYPQol St,Qcd-XK-zIjE,oRTkCESenrEJSkmG,oLYdrLoklt
4450-DLLMH,Male,0,No,No,FqahRvKbhM,XOqhQKGjoT@example.com,MzEGBfXqHXSIYsS St,byb-hI-iIYn,alXDVtCwyHUVGJSI,DMSUtevBUT
0428-AXXLJ,Male,0,No,No,NTInFGUgiy,GEztTlhyji@example.com,uUgierDOhCahAcS St,fYi-XS-zClJ,AWKMLnZNVWOUVQpC,kCRTYZnCeq
2746-DIJLO,Female,0,No,No,vnXXmZvMLN,UtYDinhYmh@example.com,HUrTHQOdqWdSyuR St,SnO-YA-hjoH,HgqGNfozowEmQuDD,rBonesOyil
5955-ERIHD,Male,0,Yes,No,uqraiyyWmQ,ogoRvcTwfH@example.com,TSTtLWrSPXXZMsa St,trs-hc-LaKq,WXEaDOLunnUghAuq,gZnLIFwRUG
0917-EZOLA,Male,1,Yes,No,ENCjLFUMmV,AxdtWZEKQE@example.com,YRLOejMgzfBWDac St,cxd-Vq-DzKN,uevyjOLQAlocUMZZ,yAOfbVCusE
3508-VLHCZ,Female,0,Yes,Yes,BvcjGQOOEI,XMyWxHeqTi@example.com,uVZjDffpxuOAgzE St,cGQ-CP-Oiue,pMuhSexOztTgWcqX,ibpOnfbLVB
4086-ATNFV,Female,0,Yes,Yes,wklqKNhTRl,iwwHOTXEbu@example.com,jBewremCNHPHTZW St,dCu-Ro-jdtH,bulWMYKnPHeYQWMt,HiVCYAIteZ
0468-YRPXN,Male,0,No,No,iFmpGmsQSv,RiSgQoFUQl@example.com,PLYCgueLdvzPvfU St,mxf-uF-yngy,GbQtLMbxqRutRBMb,HITytqOLhp
5996-NRVXR,Male,1,Yes,No,HltIeCXMZq,hLLaXsvslT@example.com,JpKbcvbjfOCBwdw St,Dzx-Tg-OKwj,qavcaFDoScoCuBIN,qVvjGbUCXD
3739-YBWAB,Male,0,Yes,No,kXvLLqvzgn,GsQEZdDLxO@example.com,bqRbWZkYAcCCTNS St,gvK-Ck-bnQG,mbCehTlmkRerKoNp,mYxmKEwiMN
7047-FWEYA,Female,0,Yes,No,MNuKFynDtb,omePleSYgN@example.com,kPaSsxOUGLmIpXz St,ZRn-it-vYxC,deVtnCtTtVBWdpPs,bVwHqfBiet
2000-MPKCA,Female,0,No,No,RvfElrYTFX,UHpPjRDLlZ@example.com,jfxfSFHNYSlaNgv St,bjo-Cu-VyLQ,gkYajkxgcyHOatFT,sazdZZuhUo
9762-YAQAA,Male,0,No,No,AwZlVZDujk,GyHYlACDKQ@example.com,zkNOWXeoczAFXxg St,KVy-jp-kUTi,ZKQenwFVrMCzlqPm,sTVVpRfuQe
5949-EBSQK,Male,0,Yes,Yes,OuMNzHSJQQ,iedtNQZpBc@example.com,tcBSdVwvqfgOFhr St,Gzz-Qn-sfHt,dCCHbIKYvhKIGovk,WOpnqtXddg
5473-KHBPS,Female,0,Yes,Yes,fkdDbQzJZp,hsDLWhEPLq@example.com,iwQtOPPbDCwbBYe St,pbr-rX-cpBT,jbZUMOPSOZcxDrgk,fGAWKxyBJr
0100-DUVFC,Male,1,Yes,No,FAooAUxUPG,oBCeMDTVgu@example.com,xWelNaWcgNNTbSh St,Qkw-sw-aSeO,pecXHmPArsiCaDXx,ZWtsfIbQIe
5397-TUPSH,Male,1,Yes,No,RvUWqOhDnc,lqyedCgEDF@example.com,rxOtQLnfREwLDSJ St,CZo-Th-soWb,FMwxHlPTJXiyrLqL,YtUrThcyVk
8950-MTZNV,Male,0,No,No,DEBuxMsqpz,CUIfqyCMmG@example.com,yPVZdzTiizzQVHM St,GKj-hi-PNps,hQtKORtCvKkeKkCk,rbguRdBoYG
0326-VDYXE,Female,0,Yes,No,YObEaQLXHa,dcfNyqjCQb@example.com,WXLFkMlwwhXtFUy St,fdo-At-plyh,ynpFJJCWcXqxrvRp,GnApyOINtD
6773-LQTVT,Female,1,Yes,Yes,zfBBiGflsr,EPWFioVKyb@example.com,RIyfPGZNCTcKeAz St,Tda-uz-tRhW,KaycIMyODReHkdRM,SklFtgqCAP
7274-RTAPZ,Male,0,No,No,phjtDDfQdw,DHqloqYFTc@example.com,HxixfZwlIlPsBdD St,noh-cX-SahO,zetdxjEvjkmTttcc,ZioifdsbBs
0436-TWFFZ,Female,0,No,No,bBgmMChjSj,fswYOuwrwq@example.com,dvesfVWTLoXjjdE St,lwd-LJ-tfNz,TIXCWgVKKwggChon,uoeLQRRmkY
8566-YPRGL,Female,0,No,No,usxigrnWTz,nFMUUyanuA@example.com,HndzfFpCNpeeKNG St,nyZ-LQ-JNmY,iFdLUHnvQvKtXCpC,FxBmGrIPLF
0311-UNPFF,Female,0,No,No,wLliQkcekL,fSVBCRmXjJ@example.com,qehExhobBOUajdm St,vJr-Js-QMsn,aLjbhDBylmRJOGWE,BgkfEcBVUS
6609-MXJHJ,Female,0,Yes,Yes,SCPRZQBOEg,YKtMBOwWEa@example.com,ZezlRlOlzuWsIsr St,tzr-HM-XnXd,SBruTWtEYoJOKIBb,cljOonJgpa
2669-OIDSD,Female,0,Yes,No,iNclBelBRC,gnDCFOhwPn@example.com,YAVEwtuACifsLBD St,hoK-cj-fDuP,dHvAUbQkQbkBvSRG,zqOUCqmmmr
8400-WZICQ,Female,0,Yes,Yes,mZUJUmdEjU,oiHZJKTegx@example.com,hBLwXnTvCPbysZy St,gmx-UU-WmHy,LwsEZQiDpFiJpSLU,mEBgpHvjUp
3834-XUIFC,Male,0,No,No,ZrnSXFYvDD,vTKoHmdbLc@example.com,tTmqUvHlvMBIByA St,RSj-VO-EgAX,hdVZjUPTeLkunugK,ahxvcNdKpB
9576-SYUHJ,Male,0,No,No,JLMVwZQXCs,gVCVCtlJGX@example.com,TUACBbWoZicqCII St,NUJ-NF-SKaI,uPRzMTAclnpdylUr,ujSAJAZMiO
0410-IPFTY,Female,0,Yes,No,sTaLLHNDDK,qvMeAFoTcs@example.com,dgYyPldcSyGdUTn St,LjY-zU-mwlD,fGBazWcsehnPvPYO,jkePUsicry
2831-EBWRN,Male,0,No,No,LCMiAvIYwE,iWhyPhYtAj@example.com,iNYrhfqunbnUPsq St,llp-pv-fGgC,VMyGyFXGeqRpSDqB,KEjXpPOXvG
9430-NKQLY,Male,0,Yes,Yes,USgCKEJmKy,uCqAhoATxu@example.com,VSFcSTCprNsHCjB St,Bhj-aY-dSjY,ufOCcKIDFaLDfgTo,IWrOnsbOOl
8414-MYSHR,Male,1,No,No,ZEyfFPjkJM,ChzPTgRuSu@example.com,KfvnfDPRcGGjcJW St,QcA-wG-SUap,SZTluaNrfvpedeTo,JNPxVIAgbX
0247-SLUJI,Male,0,Yes,Yes,xjPujMgJVE,UVgvvdCqwd@example.com,cLzeCTBjIBSnDSM St,Jvb-Cw-JKmP,AUZJdostIbhCjwHR,UrWQKFYWGv
9402-ORRAH,Female,1,No,No,jjsWYYkVgQ,vJjhBswzCx@example.com,XyXclQZxdFwrAXA St,crQ-Cf-fNIf,rOVlUkTtTPwhLQPJ,FDoVvSiLqo
6483-OATDN,Male,0,Yes,Yes,sGvVAEjuoK,kciOeAoSyN@example.com,eslNvkMtGVyixdC St,Jgh-Av-vkCN,uQGGfSyxiJgtXimB,lihRftFQfF
1293-HHSHJ,Female,0,No,No,cfolJdssOZ,aWfjvuNHkI@example.com,vAnYvzPIVJZwRWs St,Uza-Sx-LmWt,VXkGjZRkjfMtcPFQ,KGAmQflJvC
4840-ORQXB,Female,1,No,No,rGsqsNBztC,reVPZYtcON@example.com,JOmnkVveJhBGucz St,GCw-Nf-vriO,GQqvfICwlpsCEpOL,gSJUfYZrJe
7599-FKVXZ,Male,0,Yes,No,fWprfHGyPv,yKsFcvIrQH@example.com,ReVjGeRJxMEJmBk St,MWA-wQ-rvjJ,tAeNhnpgcEptHfWm,GfaMyCniZr
3982-DQLUS,Male,1,Yes,Yes,ecldwZxIZJ,lPKOctRpmi@example.com,JcsekLvdlltgcxW St,kEU-Zp-wfKH,JEcHfAREKnpVFyEt,PHWarzWEUE
8610-ZIKJJ,Female,0,Yes,Yes,GRKxNZbtkq,prepjpgpKM@example.com,fyGuaJstspRBIxv St,lYm-LS-XCtT,ldULhnlFMRoQUoFz,WuGzrBRRUB
3756-VNWDH,Male,1,Yes,No,tMpcNJRhZK,JtyicMmouA@example.com,pCEYNoYiagXbrui St,mpq-UU-hXOS,imwwMrwGQIgrAWeO,rgsvpRrryr
7801-KICAO,Female,0,No,No,poPTQzZHPO,jcyAQXySvf@example.com,kdsZEHqUZxzzxeo St,IJu-gU-IuPe,tRXvYVTFrixfuppy,IRFqHNfSbj
7673-LPRNY,Female,0,No,No,WpCGuBvQtH,nEtQDMjAhy@example.com,fsLnOXrynZIsEsQ St,Nli-Xv-mUvr,jfbseLLcmzCpLbnV,YRgSBfGrTo
8229-TNIQA,Female,0,No,No,BTCqqWkwue,oTIlxyWAQp@example.com,vQFcbXxrxfOVMgN St,DZl-cD-ohoD,EXdmiCLttKIoWHim,ghfuoPRsOz
6060-QBMGV,Male,0,Yes,No,AUWaUQOURk,lLYKwVdVgo@example.com,VsiKdckbFdKTEfz St,GFg-Pw-TqkH,hdTvCzCoYJDRoATq,zMejuKURbF
7339-POGZN,Female,0,No,No,qbeVELPTFb,KedpXsiRIL@example.com,ZxKZSFgWklkDFPv St,XNL-nI-qfef,QMPBcppFyiCmChhK,oGGTzGKjVf
2828-SLQPF,Male,0,No,No,YcTHwzeQfS,czKOkofHFX@example.com,xKoariVbuMcmIoU St,XnP-vo-EIpU,czPQPGoNesdycKqA,MoLzaGzXfG
4465-VDKIQ,Female,0,No,No,lyYNZinglt,gwElHKDNGL@example.com,wZTqewHoiJpRLdg St,mhs-cQ-sZVm,CeXVVcTfTHJiHSTv,oQAzCHEtVh
2921-XWDJH,Female,1,Yes,No,JjYsVQLYKJ,FmqdohIccO@example.com,zjipqgIRmQDyFjU St,nxu-vO-aHDw,rRIBctfXtLncvmpQ,cZOUenkBNQ
6221-AVQYL,Male,0,No,No,RVvgOoZDRn,VlakXLmJmW@example.com,FvSAFDoNRHqdKDi St,rAe-LA-xyvL,fCJRLuPaqjJiUBAY,zaBOOvngcd
2558-BUOZZ,Male,0,No,No,yiiCXzHoOV,DfBMAxMlXl@example.com,JUaaEjtndYUiuhm St,Jek-aq-lBAF,TYNUBglWmOcrtuuE,yDnXpuJCBD
9257-AZMTZ,Female,0,Yes,Yes,vlTKvWVKyg,XkRphevBcA@example.com,YGCOlGIkLEvWywh St,ahU-NU-RkUm,ySMGnmWKHcJXGJcC,nDcDTtAjiS
0003-MKNFE,Male,0,No,No,JyWNNqwOaM,AaUzncgDxo@example.com,mxlEaoUrSkWabyl St,Vgo-Xm-seOD,tBtlQZbhCJmRPTHP,OMEOpGOjNz
0975-UYDTX,Female,0,Yes,No,hoPGExmZdJ,JoQmGYczLx@example.com,ULPcPuAIWKIxexZ St,spl-da-PuRj,MuTXiOLPXBHzZsRc,lSIkloDbqr
7743-EXURX,Male,0,Yes,Yes,iZUWDWIrnb,IASqhVNvSo@example.com,LUicqrSgZXuXLWT St,cqL-qb-EoFz,nZDIRtaFUemqMpRi,IZcHChcinE
4682-BLBUC,Male,0,Yes,No,VnXmcdTMib,elKiLEoild@example.com,mRfOItYFNrwPzZC St,GEX-uq-HWTY,zsQtLWCAraswjjRD,aFRqRStqUg
0975-VOOVL,Female,0,No,No,QSohopYxDe,yOFfDsLgzb@example.com,jWAuivefxnZcIYU St,IvJ-Wc-lfXd,EQltlkQavJsuOitX,pLFuyZCJqo
5968-VXZLG,Male,0,No,No,aRbesQnIYp,tHMnpRrgbD@example.com,tGaqXmUuRjvHYZt St,JFV-Ju-DogV,zxVRhYGAPDXOQVzJ,eJTnetSOzB
5569-KGJHX,Female,0,Yes,Yes,QXidYemFIf,BQHAmHkZoC@example.com,ctreuWLHiXLiVWy St,dIG-hW-qKAE,dYCawYycUvjZewbg,yfoJKEoSzi
4988-IQIGL,Male,1,No,No,zIxVhrSLmR,sKpykJUoPg@example.com,EmwZOvcsiCDGgzN St,HaY-Ir-ozWf,gsFVHMgSMtBnSNNE,cxXrzguSWz
5201-FRKKS,Male,0,No,No,ZhIsgkWtQK,RZoyoHFGmY@example.com,fTPpnvpFKscKxgm St,XNv-wC-Hpmq,GnyvFUplXdHMLaSZ,eEQqhxMJOE
9799-CAYJJ,Female,1,Yes,No,fCFphbSlbw,kYNBnxZzSp@example.com,WynYuHKrJufhKBZ St,Whr-Cp-nWNj,PPaLueKOuCSXnEFj,TyWJoEwTDo
7730-IUTDZ,Male,0,No,No,mwduRvPatR,qLYnySqDxm@example.com,qLouHtivnjpAHZU St,eHk-YN-gMmi,tHKRIFVBhZrqQYcb,fyWEUXeDWi
0426-TIRNE,Female,0,No,No,wKGVjCcABh,UxQDLLUnNN@example.com,PIdHuVmEUjhhqex St,vqa-Lm-pWCS,WgTWWVvjfHQajcJH,eyXdhsTTjO
5443-SCMKX,Female,0,Yes,No,fEddqHGdwh,fFblaEymXD@example.com,AMusyocaZsLGFQg St,Uue-Ou-dpLd,TXxJHYeuluQjaIBg,ViIzITMvyy
8295-KMENE,Female,0,Yes,Yes,CaZLpWzQAc,OAFjvjcyJd@example.com,XijLpfxichXOlZA St,Whv-xn-BVbk,rFWNXYQNnuESLydb,rUTQKSylcN
6738-ISCBM,Male,0,No,No,BnbtYMGAlt,POeJdGOsyc@example.com,NiItyhopvczHaEv St,Rcd-Mm-Dkxa,jCpLDkzUTeXtkpdH,SulhkfJolS
9821-BESNZ,Male,0,No,No,ZFEXdkCnHd,czadksETMH@example.com,tSVsVTrwMZQSkxa St,tJp-bl-CMSL,jhSRYankyuYWdioM,mTsRaWtyvO
3678-MNGZX,Male,0,Yes,Yes,eXHNnwPFwt,YeWoTsJoeP@example.com,QIanzjVcwfQQRRe St,NGw-GC-fbCq,dSeqFJicOVIjSxee,ydLilMaAbL
1335-NTIUC,Male,0,No,No,FRnrvwYuNH,PetaWLWSQf@example.com,ExnkKKqrSNFFMwB St,UPK-BZ-QJJi,AGJRDnkLgVWpjoTd,JIpMqQdUzb
2916-BQZLN,Male,0,No,No,LRPfuVIguE,AaprglJVeK@example.com,HzttdXFxniXpGcU St,zlb-rU-rAgD,qzAgpRDUwEknPMjU,fsZFYSxwcf
4558-CGYCZ,Male,0,No,No,wfNmaCQXOq,myPBKzarDf@example.com,bnnjmjCjSUPaied St,UYn-iF-zsnU,fxqUdoRHWmZJYIGs,IIJTnXcNBd
2368-GAKKQ,Female,0,No,No,wvFGqnanIR,nKNhdjzfMu@example.com,xhyqYPVRWHWkOKW St,Uja-gx-aPNw,cXsbxzpHyNZURjuU,sfjFQtdcIO
8710-YGLWG,Male,0,No,No,tBTajhUJym,wEJPruvKBo@example.com,pkRrfTAaZgjZupX St,lcm-MX-BBYg,ooQbixQjvdoAHPad,ofBNoufsxu
3199-XGZCY,Female,0,No,No,uXFLgRrgBW,RpaxAUHSUG@example.com,SHhyhdpCgrkHipH St,LRk-WP-bHZO,tOQipNrWGIYdiMns,yhLYpjUzPQ
3785-KTYSH,Male,0,No,No,ZpPViPHpJQ,PEXFjkuogM@example.com,iQfuOezPDDapbFx St,LAr-mR-KtJf,VEhcFfOugtcRHkzK,paXKwwUUse
6814-ZPWFQ,Male,1,No,No,wDdKxFoyDk,JbesGbfXIU@example.com,hMApoTVBeZwDJXW St,WJY-Yd-OieN,veMWDGeBxPjJWxHJ,sbrVWoGFLo
4063-EIKNQ,Male,0,Yes,Yes,xkgXKqLXaR,ZKPCtMmVSA@example.com,dNlVHeAKJsgXuYZ St,Col-SW-myXo,hrjkypTodIkdHwuq,frxIBvtubJ
6993-YCOBK,Male,0,Yes,Yes,nYHaXpxtSt,zYVFKVpfrp@example.com,FqZpZnoUNHKOSZx St,uso-uC-Kxyh,aWTxyWCmQBNXdhxO,ECqeDCsrGJ
5206-HPJKM,Male,0,No,No,WmqTPPofPJ,IKTVkehhai@example.com,mdufvAoctRAzeMu St,VlT-XC-hzbm,hMSVaTYiLRDshWEm,LTvBIWfjio
7587-RZNME,Male,0,No,No,ZEGFUpfcud,bfIcunqvoA@example.com,ILXVTBXMZvvDvOi St,eGf-Tb-TVzg,yxGEUzkEhgcjSmPT,moSIZdqaOY
0748-RDGGM,Male,0,Yes,No,soUMSAPJUG,crXfNDGQYj@example.com,knOiHuSGrsMNupu St,nwh-Bu-MNHq,JKAynIHgSkbUdfsH,kJGLvHjKIU
8393-JMVMB,Male,0,No,No,VmvlYlugBQ,DnvhlYryhA@example.com,YQnDDKDlhiFwrdA St,vqO-IG-eelH,GCcRjLaDZOCgNLgy,emiLoLMaOZ
5019-GQVCR,Male,1,No,No,KJsneAXDrl,tlbTuLAKNz@example.com,kwVybkczyezwUeF St,TPb-yL-LFNU,JOJkbKPKEpAKLXrH,fhCuJesBpB
6036-TTFYU,Female,0,Yes,No,nQQrIxWDQM,aKKcUipTxf@example.com,BPMsceGDxQEsBcm St,vVT-ZQ-XKcG,IUVjqtvWzJfRHavQ,dtlIgAAlSY
2550-AEVRU,Female,0,Yes,Yes,mIDBrBKCpQ,EAKHCnOlQn@example.com,tNTrvSrNmYttEbO St,FyX-QT-pAuZ,aERZWUIQOfnDgxeb,vOrFvtMtNE
0969-RGKCU,Male,0,Yes,Yes,fqfxxqWBdy,vvAbfNSZRz@example.com,eLxzmOeLqIHnMCX St,qZC-mZ-Pyse,vzkWLZloCdFXGMZd,JyvUeftvxs
0378-CJKPV,Female,0,Yes,No,shUBpXDxxM,DUjYlAHoIe@example.com,WhAUIDjmSLtFWVX St,Pyb-NR-iySa,vKEWUECFEFModwTz,ROMAjgBluA
4706-AXVKM,Female,1,No,No,RhGtPoKxwZ,NaRToTyXuN@example.com,wonBObvTUUXAOiU St,YJT-ZE-ZPRd,bUutxEATWEnEdmyV,faBnBdvaCb
